dataset,series,method,replicate,target_false_alarm_rate,threshold,precision,recall,f1,false_alarm_rate,n_alarms,calibrated_threshold
mgab,2,input_norm_control,2,0.5714285714285714,0.6794150224832265,0.05838301226782283,0.5910224438902744,0.10626849609900457,0.57025212591377,20297,1.9444967178942534
mgab,2,input_norm_control,2,0.6190476190476191,0.6266310513010467,0.05830452974349645,0.6394014962593516,0.10686450214645939,0.617812919588244,21988,1.9444967178942534
mgab,2,input_norm_control,2,0.6666666666666666,0.5747716106729968,0.058023648648648646,0.685286783042394,0.10698851469729415,0.665552737580188,23680,1.9444967178942534
mgab,2,input_norm_control,2,0.7142857142857143,0.5261820038858787,0.05754601710614481,0.7281795511221946,0.10666277030976039,0.7134417425033567,25371,1.9444967178942534
mgab,2,input_norm_control,2,0.7619047619047619,0.48899569404511567,0.05757150247579632,0.7770573566084789,0.10720060549764338,0.7609726987915859,27062,1.9444967178942534
mgab,2,input_norm_control,2,0.8095238095238095,0.43652535627734323,0.05766154274187939,0.8269326683291771,0.10780584544361,0.8084738176935701,28754,1.9444967178942534
mgab,2,input_norm_control,2,0.8571428571428571,0.3777773930469266,0.05751354902282805,0.8733167082294264,0.10791987673343605,0.856153960913024,30445,1.9444967178942534
mgab,2,input_norm_control,2,0.9047619047619048,0.3191511749187157,0.057068176867784794,0.914713216957606,0.10743365942241227,0.9041623153811726,32137,1.9444967178942534
mgab,2,input_norm_control,2,0.9523809523809523,0.21113634312678187,0.05634385715974932,0.9506234413965087,0.10638238495241817,0.9524690437117709,33828,1.9444967178942534
mgab,2,input_norm_control,2,1.0,0.022753793697120273,0.05644707207207207,1.0,0.10686209193870753,1.0,35520,1.9444967178942534
mgab,2,esn_residual,3,0.047619047619047616,0.024028670654203665,0.19515079834417504,0.16897081413210446,0.18111964873765093,0.040545774123395,1691,0.02644669220612883
mgab,2,esn_residual,3,0.09523809523809523,0.022340890628953503,0.12714370195150798,0.2201740911418331,0.16119962511715089,0.0879435159531683,3382,0.02644669220612883
mgab,2,esn_residual,3,0.14285714285714285,0.021269968850234022,0.09992116673236105,0.25960061443932414,0.14430055500213462,0.13605624571752017,5074,0.02644669220612883
mgab,2,esn_residual,3,0.19047619047619047,0.020490084688645993,0.08677014042867702,0.300563236047107,0.13466391374168388,0.18404981082610897,6765,0.02644669220612883
mgab,2,esn_residual,3,0.23809523809523808,0.01981932505474049,0.07816010405581175,0.3384536610343062,0.12699327569644572,0.23225191408228318,8457,0.02644669220612883
mgab,2,esn_residual,3,0.2857142857142857,0.019199201197608318,0.07331493890421759,0.38095238095238093,0.12296504421122223,0.28015610569904964,10148,0.02644669220612883
mgab,2,esn_residual,3,0.3333333333333333,0.01865963384030067,0.06976351351351351,0.4229390681003584,0.1197708982817371,0.32811987964369765,11840,0.02644669220612883
mgab,2,esn_residual,3,0.38095238095238093,0.018154560091474536,0.06651393097332052,0.4608294930875576,0.11624903125807286,0.37629219173593115,13531,0.02644669220612883
mgab,2,esn_residual,3,0.42857142857142855,0.01765841229088494,0.06510314019182761,0.5074244751664106,0.11540029112081512,0.4239580540411714,15222,0.02644669220612883
mgab,2,esn_residual,3,0.47619047619047616,0.01716874437660465,0.06296559063497695,0.5453149001536098,0.11289553188106217,0.4721601572973456,16914,0.02644669220612883
mgab,2,esn_residual,3,0.5238095238095238,0.016678768124080534,0.06143509809191078,0.5852534562211982,0.11119758731394105,0.520213304733816,18605,0.02644669220612883
mgab,2,esn_residual,3,0.5714285714285714,0.01621564148069865,0.059663989752180124,0.6200716845878136,0.10885393258426966,0.5685941549736349,20297,0.02644669220612883
mgab,2,esn_residual,3,0.6190476190476191,0.015725427534079017,0.0583954884482445,0.6574500768049155,0.1072636899043482,0.616796258229809,21988,0.02644669220612883
mgab,2,esn_residual,3,0.6666666666666666,0.015234266970509225,0.057221283783783786,0.6938044034818228,0.10572309132758553,0.6650877349778056,23680,0.02644669220612883
mgab,2,esn_residual,3,0.7142857142857143,0.01470013124247771,0.056836545662370425,0.7383512544802867,0.1055482359830186,0.712872761938809,25371,0.02644669220612883
mgab,2,esn_residual,3,0.7619047619047619,0.014127462277642167,0.05609341512083364,0.7772657450076805,0.10463553334482165,0.7609854917031609,27062,0.02644669220612883
mgab,2,esn_residual,3,0.8095238095238095,0.013504946676945906,0.05602698754955832,0.8248847926267281,0.10492721529292995,0.8086215628444603,28754,0.02644669220612883
mgab,2,esn_residual,3,0.8571428571428571,0.012791718505042127,0.05587124322548859,0.8709677419354839,0.10500648188159764,0.8563172163136413,30445,0.02644669220612883
mgab,2,esn_residual,3,0.9047619047619048,0.011850482760209502,0.055387870678657,0.9114183307731695,0.10442945145203872,0.9043703637501117,32137,0.02644669220612883
mgab,2,esn_residual,3,0.9523809523809523,0.010543510019417113,0.05525008868393047,0.956989247311828,0.10446885218412007,0.9520958083832335,33828,0.02644669220612883
mgab,2,esn_residual,3,1.0,0.003621243088502979,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,0.02644669220612883
mgab,2,delay_line_residual,3,0.047619047619047616,0.05456784025795969,0.05558840922531047,0.048131080389144903,0.051591657519209654,0.04757648881341794,1691,0.05960153595016493
mgab,2,delay_line_residual,3,0.09523809523809523,0.05111248598797147,0.05381431105854524,0.0931899641577061,0.06822867853795689,0.09533172461048053,3382,0.05960153595016493
mgab,2,delay_line_residual,3,0.14285714285714285,0.04873902635380034,0.05380370516357903,0.13978494623655913,0.07770029884730326,0.14302737807966157,5074,0.05960153595016493
mgab,2,delay_line_residual,3,0.19047619047619047,0.04691468425914991,0.056023651145602364,0.19406041986687148,0.08694654737325076,0.19024637292579022,6765,0.05960153595016493
mgab,2,delay_line_residual,3,0.23809523809523808,0.04538068148536922,0.0572306964644673,0.24782386072708654,0.09298751200768492,0.2375249500998004,8457,0.05960153595016493
mgab,2,delay_line_residual,3,0.2857142857142857,0.04397302692856897,0.057252660622782815,0.2974910394265233,0.09602512189075282,0.285012065421396,10148,0.05960153595016493
mgab,2,delay_line_residual,3,0.3333333333333333,0.042670689486357105,0.05641891891891892,0.3420378904249872,0.09686072645544842,0.33282688354634016,11840,0.05960153595016493
mgab,2,delay_line_residual,3,0.38095238095238093,0.04136744498410394,0.0555760845465967,0.38504864311315923,0.0971325238956342,0.38070128399916586,13531,0.05960153595016493
mgab,2,delay_line_residual,3,0.42857142857142855,0.0401924825735307,0.05524898173695966,0.4306195596518177,0.0979330422125182,0.42842672863228765,15222,0.05960153595016493
mgab,2,delay_line_residual,3,0.47619047619047616,0.03908681354542409,0.055457017855031335,0.48028673835125446,0.09943287221073832,0.47594363511782406,16914,0.05960153595016493
mgab,2,delay_line_residual,3,0.5238095238095238,0.037927561347800065,0.05525396398817522,0.5263696876600102,0.10000972857281837,0.5236392885870051,18605,0.05960153595016493
mgab,2,delay_line_residual,3,0.5714285714285714,0.03677187254649539,0.0551805685569296,0.5734767025089605,0.10067415730337079,0.5713051508922453,20297,0.05960153595016493
mgab,2,delay_line_residual,3,0.6190476190476191,0.03562587976244913,0.05525741313443697,0.6221198156682027,0.101499519652479,0.6188518485417225,21988,0.05960153595016493
mgab,2,delay_line_residual,3,0.6666666666666666,0.0344975426679639,0.05464527027027027,0.6625704045058883,0.1009636016073031,0.6669049959781929,23680,0.05960153595016493
mgab,2,delay_line_residual,3,0.7142857142857143,0.033268242691463,0.05466871625083757,0.710189452124936,0.10152247108768848,0.7145112759555515,25371,0.05960153595016493
mgab,2,delay_line_residual,3,0.7619047619047619,0.0319353043266517,0.05454142339812283,0.7557603686635944,0.10174047906255386,0.7622367205886734,27062,0.05960153595016493
mgab,2,delay_line_residual,3,0.8095238095238095,0.030509466483863434,0.05460109897753356,0.8038914490527393,0.10225681440713844,0.8098430005660321,28754,0.05960153595016493
mgab,2,delay_line_residual,3,0.8571428571428571,0.028735151619514454,0.055378551486286745,0.8632872503840245,0.10408049879622198,0.856764083772753,30445,0.05960153595016493
mgab,2,delay_line_residual,3,0.9047619047619048,0.026653817925421208,0.054765535053054114,0.9011776753712237,0.10325608682898212,0.9049661870289272,32137,0.05960153595016493
mgab,2,delay_line_residual,3,0.9523809523809523,0.02367972169480481,0.05477710772141421,0.9487967229902714,0.10357452279142561,0.952572467006286,33828,0.05960153595016493
mgab,2,delay_line_residual,3,1.0,0.005595365768868987,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,0.05960153595016493
mgab,2,persistence_residual,3,0.047619047619047616,0.24844095137461863,0.05322294500295683,0.04608294930875576,0.04939626783754116,0.04769565346918104,1691,0.26416445533783417
mgab,2,persistence_residual,3,0.09523809523809523,0.22812112439510202,0.05292726197516263,0.09165386584741424,0.06710402999062792,0.09542109810230286,3382,0.26416445533783417
mgab,2,persistence_residual,3,0.14285714285714285,0.2067117460036343,0.05340953882538431,0.13876088069636458,0.07713106588871495,0.14308696040754312,5074,0.26416445533783417
mgab,2,persistence_residual,3,0.19047619047619047,0.1893138370919587,0.05439763488543976,0.18842805939580134,0.08442303280568937,0.19057407572913873,6765,0.26416445533783417
mgab,2,persistence_residual,3,0.23809523809523808,0.17420357566021494,0.05533877261440227,0.23963133640552994,0.0899135446685879,0.2380016087228528,8457,0.26416445533783417
mgab,2,persistence_residual,3,0.2857142857142857,0.16050899563185794,0.05557745368545526,0.2887864823348694,0.09321543674076523,0.28551851520838917,10148,0.26416445533783417
mgab,2,persistence_residual,3,0.3333333333333333,0.14791064620288807,0.05625,0.34101382488479265,0.09657072428043209,0.3328864658742217,11840,0.26416445533783417
mgab,2,persistence_residual,3,0.38095238095238093,0.13636840436925013,0.056462936959574314,0.3911930363543267,0.09868251097907517,0.38034379003187657,13531,0.26416445533783417
mgab,2,persistence_residual,3,0.42857142857142855,0.12675155176259523,0.056628563920641174,0.44137224782386075,0.10037845705967975,0.4278011141895314,15222,0.26416445533783417
mgab,2,persistence_residual,3,0.47619047619047616,0.1190538422448526,0.05646210240037838,0.48899129544290837,0.10123496051306513,0.4754371853308309,16914,0.26416445533783417
mgab,2,persistence_residual,3,0.5238095238095238,0.11177091759532232,0.05654393980112873,0.5386584741423451,0.10234458604922658,0.5229243006524265,18605,0.26416445533783417
mgab,2,persistence_residual,3,0.5714285714285714,0.1049086918943658,0.05641227767650392,0.5862775217613927,0.10292134831460674,0.570560371793726,20297,0.26416445533783417
mgab,2,persistence_residual,3,0.6190476190476191,0.09862224243988749,0.056167000181917406,0.6323604710701485,0.10317029363852805,0.618256025262907,21988,0.26416445533783417
mgab,2,persistence_residual,3,0.6666666666666666,0.09231846651323394,0.05633445945945946,0.6830517153097798,0.10408457847306207,0.6657133494205618,23680,0.26416445533783417
mgab,2,persistence_residual,3,0.7142857142857143,0.08561729875191304,0.05620590437901541,0.7301587301587301,0.10437710437710437,0.7133494205618613,25371,0.26416445533783417
mgab,2,persistence_residual,3,0.7619047619047619,0.07825121637108623,0.05579779764984111,0.7731694828469022,0.10408409443391349,0.761223821014687,27062,0.26416445533783417
mgab,2,persistence_residual,3,0.8095238095238095,0.06940166675678938,0.055331432148570635,0.8146441372247823,0.10362458071449508,0.8092173861232759,28754,0.26416445533783417
mgab,2,persistence_residual,3,0.8571428571428571,0.05995442923779137,0.05518147479060601,0.8602150537634409,0.10371010556207173,0.8569428307563977,30445,0.26416445533783417
mgab,2,persistence_residual,3,0.9047619047619048,0.052039753128269695,0.054734418271773964,0.9006656426011265,0.10319741859782927,0.904995978192868,32137,0.26416445533783417
mgab,2,persistence_residual,3,0.9523809523809523,0.04382197410882327,0.05459973986047061,0.9457245263696876,0.1032391492691652,0.9527512139899306,33828,0.26416445533783417
mgab,2,persistence_residual,3,1.0,0.018245854054214306,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,0.26416445533783417
mgab,2,moving_statistics,3,0.047619047619047616,2.6102943085288643,0.04671791839148433,0.04045058883768561,0.0433589462129528,0.048023356272529565,1691,2.9727342530431997
mgab,2,moving_statistics,3,0.09523809523809523,2.396347391533709,0.04730928444707274,0.0819252432155658,0.05998125585754451,0.09598713021717759,3382,2.9727342530431997
mgab,2,moving_statistics,3,0.14285714285714285,2.2955547949386528,0.05005912495072921,0.1300563236047107,0.07229258574071439,0.1435934101945363,5074,2.9727342530431997
mgab,2,moving_statistics,3,0.19047619047619047,2.1839188590402046,0.05232815964523282,0.18125960061443933,0.08121128699242945,0.19099115202430958,6765,2.9727342530431997
mgab,2,moving_statistics,3,0.23809523809523808,2.083148626570619,0.05427456544874069,0.2350230414746544,0.08818443804034581,0.2382697291983198,8457,2.9727342530431997
mgab,2,moving_statistics,3,0.2857142857142857,1.9855535197693825,0.05370516357903035,0.279057859703021,0.09007520039666145,0.28608454732326394,10148,2.9727342530431997
mgab,2,moving_statistics,3,0.3333333333333333,1.8886435823369538,0.05472972972972973,0.3317972350230415,0.0939607047052853,0.3334227068251557,11840,2.9727342530431997
mgab,2,moving_statistics,3,0.38095238095238093,1.8032082152831208,0.0549109452368635,0.38044034818228367,0.09597003358305346,0.38096940447463284,13531,2.9727342530431997
mgab,2,moving_statistics,3,0.42857142857142855,1.722849631740246,0.055183287347260544,0.43010752688172044,0.0978165938864629,0.42845651979622845,15222,2.9727342530431997
mgab,2,moving_statistics,3,0.47619047619047616,1.651620408623785,0.0555752630956604,0.48131080389144903,0.09964488259924738,0.4758840527899425,16914,2.9727342530431997
mgab,2,moving_statistics,3,0.5238095238095238,1.5914387207831169,0.056060198871271165,0.5340501792114696,0.10146901449557351,0.5231924211278934,18605,2.9727342530431997
mgab,2,moving_statistics,3,0.5714285714285714,1.5373655552775745,0.05552544711041041,0.5770609318996416,0.10130337078651686,0.57109661274466,20297,2.9727342530431997
mgab,2,moving_statistics,3,0.6190476190476191,1.475740937149567,0.056121520829543386,0.6318484383000512,0.1030867549392256,0.6182858164268478,21988,2.9727342530431997
mgab,2,moving_statistics,3,0.6666666666666666,1.4010586298954877,0.05591216216216216,0.677931387608807,0.10330433425662232,0.6660112610599697,23680,2.9727342530431997
mgab,2,moving_statistics,3,0.7142857142857143,1.321395324383957,0.05573292341649915,0.7240143369175627,0.10349875567266872,0.7137069145291507,25371,2.9727342530431997
mgab,2,moving_statistics,3,0.7619047619047619,1.238863137037697,0.055982558569211444,0.7757296466973886,0.1044287437532311,0.7610748651949831,27062,2.9727342530431997
mgab,2,moving_statistics,3,0.8095238095238095,1.155103780220088,0.05609654308965709,0.8259088581669227,0.10505747875077344,0.8085619805165788,28754,2.9727342530431997
mgab,2,moving_statistics,3,0.8571428571428571,1.0745863902484416,0.05600262768927574,0.873015873015873,0.10525341070436446,0.8561980516578783,30445,2.9727342530431997
mgab,2,moving_statistics,3,0.9047619047619048,0.9370821932207036,0.055761272054018735,0.9175627240143369,0.1051334702258727,0.9040128697828225,32137,2.9727342530431997
mgab,2,moving_statistics,3,0.9523809523809523,0.7143646713539056,0.05560482440581767,0.9631336405529954,0.1051395992286409,0.9517383144159443,33828,2.9727342530431997
mgab,2,moving_statistics,3,1.0,0.16920418636163959,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,2.9727342530431997
mgab,2,random_control,3,0.047619047619047616,0.6695829273367053,0.06564163217031342,0.05683563748079877,0.06092206366630077,0.04707003902642476,1691,0.7314911021546777
mgab,2,random_control,3,0.09523809523809523,0.6339363774086451,0.05913660555884092,0.10240655401945725,0.07497656982193064,0.09479548365954658,3382,0.7314911021546777
mgab,2,random_control,3,0.14285714285714285,0.6103163083657819,0.058533701221915646,0.15207373271889402,0.08453109435036288,0.14231239014508296,5074,0.7314911021546777
mgab,2,random_control,3,0.19047619047619047,0.5910935397753292,0.05631929046563193,0.19508448540706605,0.08740536820371646,0.19018679059790866,6765,0.7314911021546777
mgab,2,random_control,3,0.23809523809523808,0.5741366131692303,0.05451105592999882,0.23604710701484896,0.08856868395773296,0.23821014687043823,8457,0.7314911021546777
mgab,2,random_control,3,0.2857142857142857,0.5588824276123887,0.055281828931809225,0.2872503840245776,0.09271960994959096,0.28560788870021153,10148,0.7314911021546777
mgab,2,random_control,3,0.3333333333333333,0.5454887156743098,0.05405405405405406,0.3277009728622632,0.09280069600522005,0.33366103613668185,11840,0.7314911021546777
mgab,2,random_control,3,0.38095238095238093,0.5319480639263929,0.053432857881900823,0.37019969278033793,0.09338672177731852,0.3815652277534483,13531,0.7314911021546777
mgab,2,random_control,3,0.42857142857142855,0.5189035821335892,0.05373801077387991,0.4188428059395801,0.095254730713246,0.4291119254029255,15222,0.7314911021546777
mgab,2,random_control,3,0.47619047619047616,0.5061382764183691,0.0537424618659099,0.46543778801843316,0.09635872157735728,0.4768075788721065,16914,0.7314911021546777
mgab,2,random_control,3,0.5238095238095238,0.49350732728726143,0.05364149422198334,0.5110087045570917,0.0970911567273081,0.5245330235052283,18605,0.7314911021546777
mgab,2,random_control,3,0.5714285714285714,0.48115268886431295,0.05380105434300635,0.5591397849462365,0.09815730337078651,0.572139303482587,20297,0.7314911021546777
mgab,2,random_control,3,0.6190476190476191,0.46840536622084983,0.05443878479170457,0.6129032258064516,0.09999582306503488,0.6193880894926564,21988,0.7314911021546777
mgab,2,random_control,3,0.6666666666666666,0.4552246052035116,0.05396959459459459,0.6543778801843319,0.09971521086099949,0.6673816546012453,23680,0.7314911021546777
mgab,2,random_control,3,0.7142857142857143,0.4417200714851788,0.054156320208111626,0.7035330261136713,0.10057092665788317,0.7148985610867816,25371,0.7314911021546777
mgab,2,random_control,3,0.7619047619047619,0.42753255329080275,0.053950188456137756,0.7475678443420379,0.10063760124073753,0.7627133792117258,27062,0.7314911021546777
mgab,2,random_control,3,0.8095238095238095,0.4114098779559754,0.05425332127703972,0.7987711213517665,0.10160549711792101,0.8101409122054398,28754,0.7314911021546777
mgab,2,random_control,3,0.8571428571428571,0.3934784290263451,0.05462309081951059,0.851510496671787,0.10266065806531267,0.8574492805433909,30445,0.7314911021546777
mgab,2,random_control,3,0.9047619047619048,0.3689023807041849,0.05504558608457541,0.9057859703020993,0.10378410090935758,0.9046980665534602,32137,0.7314911021546777
mgab,2,random_control,3,0.9523809523809523,0.33304447590217023,0.05501359820267234,0.9528929851510497,0.10402168748777285,0.9523341376947597,33828,0.7314911021546777
mgab,2,random_control,3,1.0,0.13562266453527627,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,0.7314911021546777
mgab,2,input_norm_control,3,0.047619047619047616,1.7402515194298758,0.041986989946777055,0.03635432667690732,0.03896816684961581,0.04826168558405577,1691,1.9444967178942534
mgab,2,input_norm_control,3,0.09523809523809523,1.536441367205498,0.04701360141927853,0.08141321044546851,0.05960637300843487,0.09601692138111836,3382,1.9444967178942534
mgab,2,input_norm_control,3,0.14285714285714285,1.399606730114101,0.05084745762711865,0.13210445468509985,0.07343105165789099,0.1434742455387732,5074,1.9444967178942534
mgab,2,input_norm_control,3,0.19047619047619047,1.2752455836980516,0.05218033998521803,0.18074756784434204,0.0809818765771966,0.19102094318825036,6765,1.9444967178942534
mgab,2,input_norm_control,3,0.23809523809523808,1.164696397854641,0.05250088683930472,0.22734254992319508,0.08530259365994237,0.23871659665743142,8457,1.9444967178942534
mgab,2,input_norm_control,3,0.2857142857142857,1.0700829469242308,0.05350808040993299,0.2780337941628264,0.08974464920254524,0.2861441296511455,10148,1.9444967178942534
mgab,2,input_norm_control,3,0.3333333333333333,0.9886502230683618,0.055152027027027026,0.3343573988735279,0.09468571014282606,0.33327375100545176,11840,1.9444967178942534
mgab,2,input_norm_control,3,0.38095238095238093,0.9147042093859454,0.05616731948858177,0.3891449052739375,0.09816584861792818,0.38046295468763963,13531,1.9444967178942534
mgab,2,input_norm_control,3,0.42857142857142855,0.8473205773398149,0.05695703586913677,0.44393241167434716,0.10096069868995632,0.4276521583698275,15222,1.9444967178942534
mgab,2,input_norm_control,3,0.47619047619047616,0.7854705575145999,0.05764455480666903,0.49923195084485406,0.10335506439815549,0.4748413620520154,16914,1.9444967178942534
mgab,2,input_norm_control,3,0.5238095238095238,0.7300691585378445,0.05767266863746305,0.5494111623143881,0.10438758634108376,0.5222986862096702,18605,1.9444967178942534
mgab,2,input_norm_control,3,0.5714285714285714,0.679872773025636,0.05715130314824851,0.593958013312852,0.1042696629213483,0.5701135043346144,20297,1.9444967178942534
mgab,2,input_norm_control,3,0.6190476190476191,0.6273008391608528,0.05707658722939785,0.6426011264720942,0.10484106762457708,0.6176602019840916,21988,1.9444967178942534
mgab,2,input_norm_control,3,0.6666666666666666,0.5753862924466375,0.05671452702702703,0.6876600102406554,0.10478679826785783,0.6654452289450948,23680,1.9444967178942534
mgab,2,input_norm_control,3,0.7142857142857143,0.5267103690484873,0.0562453194592251,0.7306707629288275,0.10445030010247403,0.7133196293979206,25371,1.9444967178942534
mgab,2,input_norm_control,3,0.7619047619047619,0.4896961536746858,0.05635208040795211,0.7808499743983615,0.10511804239186627,0.7607769535555754,27062,1.9444967178942534
mgab,2,input_norm_control,3,0.8095238095238095,0.43754696785345004,0.05651387633024971,0.8320532514080902,0.10583905949783438,0.8082044865492894,28754,1.9444967178942534
mgab,2,input_norm_control,3,0.8571428571428571,0.37871547907661807,0.05629824273279685,0.8776241679467486,0.10580900055558985,0.8559299311824113,30445,1.9444967178942534
mgab,2,input_norm_control,3,0.9047619047619048,0.31996531457343735,0.05582350561657902,0.9185867895545314,0.10525080668817835,0.9039532874549409,32137,1.9444967178942534
mgab,2,input_norm_control,3,0.9523809523809523,0.21184627272668877,0.05501359820267234,0.9528929851510497,0.10402168748777285,0.9523341376947597,33828,1.9444967178942534
mgab,2,input_norm_control,3,1.0,0.022753793697120273,0.05498310810810811,1.0,0.10423504923544953,1.0,35520,1.9444967178942534
mgab,2,esn_residual,4,0.047619047619047616,0.0242273823605359,0.166173861620343,0.1401496259351621,0.15205627705627706,0.042070714605400565,1691,0.026726723016103904
mgab,2,esn_residual,4,0.09523809523809523,0.022558100291945493,0.11797752808988764,0.19900249376558604,0.1481343976239094,0.08900492316873042,3382,0.026726723016103904
mgab,2,esn_residual,4,0.14285714285714285,0.021501519344113262,0.09893575088687426,0.25037406483790525,0.14182794179968922,0.13641652991197972,5074,0.026726723016103904
mgab,2,esn_residual,4,0.19047619047619047,0.020690685436903777,0.08736141906873614,0.2947630922693267,0.1347776510832383,0.18421602267641354,6765,0.026726723016103904
mgab,2,esn_residual,4,0.23809523809523808,0.019978167848222483,0.08052500886839305,0.3396508728179551,0.13018543299560315,0.2320155154408474,8457,0.026726723016103904
mgab,2,esn_residual,4,0.2857142857142857,0.01934135625390354,0.07577847851793457,0.3835411471321696,0.12655311445733564,0.27984484559152617,10148,0.026726723016103904
mgab,2,esn_residual,4,0.3333333333333333,0.018767896622435387,0.07221283783783784,0.42643391521197005,0.12351029252437704,0.3277636879009399,11840,0.026726723016103904
mgab,2,esn_residual,4,0.38095238095238093,0.018261906697560448,0.06924839258000148,0.46733167082294264,0.1206230690010299,0.37577204236908845,13531,0.026726723016103904
mgab,2,esn_residual,4,0.42857142857142855,0.017738339830046357,0.06556300091972146,0.4977556109725686,0.11586463110233937,0.42440698194838133,15222,0.026726723016103904
mgab,2,esn_residual,4,0.47619047619047616,0.017262340559568656,0.06373418469906586,0.5376558603491272,0.11395951160209311,0.4725048485752648,16914,0.026726723016103904
mgab,2,esn_residual,4,0.5238095238095238,0.01676376680191538,0.06138134909970438,0.5695760598503741,0.11081999029597281,0.5210502759958228,18605,0.026726723016103904
mgab,2,esn_residual,4,0.5714285714285714,0.016274497924968045,0.06045228358870769,0.6119700748129676,0.1100349744417541,0.5689989556914814,20297,0.026726723016103904
mgab,2,esn_residual,4,0.6190476190476191,0.01579433069301217,0.059850827724213206,0.656359102244389,0.109698662109782,0.6167984484559152,21988,0.026726723016103904
mgab,2,esn_residual,4,0.6666666666666666,0.015283668139346673,0.05907939189189189,0.6977556109725686,0.10893517617286352,0.6648068029240638,23680,0.026726723016103904
mgab,2,esn_residual,4,0.7142857142857143,0.014742057200692216,0.058689054432225767,0.742643391521197,0.10878141437755699,0.7125764583022527,25371,0.026726723016103904
mgab,2,esn_residual,4,0.7619047619047619,0.0141745304103722,0.05842140270489986,0.7885286783042394,0.1087831561564661,0.7602864389079517,27062,0.026726723016103904
mgab,2,esn_residual,4,0.8095238095238095,0.013554753205255565,0.05814843152257077,0.8339152119700748,0.10871614811924965,0.8080560942861406,28754,0.026726723016103904
mgab,2,esn_residual,4,0.8571428571428571,0.012813638576901099,0.05748070290688126,0.8728179551122195,0.10785824345146379,0.8561837982992689,30445,0.026726723016103904
mgab,2,esn_residual,4,0.9047619047619048,0.011916547383052034,0.05737934468058624,0.9197007481296758,0.10801944818698377,0.903863941518723,32137,0.026726723016103904
mgab,2,esn_residual,4,0.9523809523809523,0.010614323875657306,0.05687596074258011,0.9596009975062344,0.10738704546088802,0.9519319707593615,33828,0.026726723016103904
mgab,2,esn_residual,4,1.0,0.004437065646555993,0.05644707207207207,1.0,0.10686209193870753,1.0,35520,0.026726723016103904
mgab,2,delay_line_residual,4,0.047619047619047616,0.05459080444478559,0.056179775280898875,0.04738154613466334,0.051406926406926415,0.04762046844696405,1691,0.059533579275509396
mgab,2,delay_line_residual,4,0.09523809523809523,0.05111953770548894,0.054701360141927856,0.09226932668329177,0.06868386857248933,0.09539012382515291,3382,0.059533579275509396
mgab,2,delay_line_residual,4,0.14285714285714285,0.04875799075171017,0.05557745368545526,0.14064837905236907,0.07967227009464613,0.142980754885872,5074,0.059533579275509396
mgab,2,delay_line_residual,4,0.19047619047619047,0.0469315798886214,0.057649667405764965,0.19451371571072318,0.08893956670467504,0.1902133373116515,6765,0.059533579275509396
mgab,2,delay_line_residual,4,0.23809523809523808,0.045391638955209146,0.05888612983327421,0.2483790523690773,0.09520168227872298,0.23747575712367597,8457,0.059533579275509396
mgab,2,delay_line_residual,4,0.2857142857142857,0.0439816018569843,0.05892786756011037,0.29825436408977557,0.0984119147535588,0.2849470386394152,10148,0.059533579275509396
mgab,2,delay_line_residual,4,0.3333333333333333,0.042675536623278276,0.05819256756756757,0.34364089775561096,0.09953051643192488,0.33271669401760406,11840,0.059533579275509396
mgab,2,delay_line_residual,4,0.38095238095238093,0.04137194428832913,0.05742369374030005,0.38753117206982546,0.10002574665293512,0.38054602416828287,13531,0.059533579275509396
mgab,2,delay_line_residual,4,0.42857142857142855,0.04019827063257253,0.056891341479437654,0.4319201995012469,0.10053985023509607,0.4283455169327167,15222,0.059533579275509396
mgab,2,delay_line_residual,4,0.47619047619047616,0.03908376980049866,0.05705332860352371,0.48129675810473815,0.1020138485120778,0.47587647322094584,16914,0.059533579275509396
mgab,2,delay_line_residual,4,0.5238095238095238,0.03791951549575856,0.05675893576995431,0.5266832917705736,0.10247452692867541,0.5236162912128898,18605,0.059533579275509396
mgab,2,delay_line_residual,4,0.5714285714285714,0.03675389909739124,0.05695422968911662,0.5765586034912719,0.1036678324813918,0.5711174101148739,20297,0.059533579275509396
mgab,2,delay_line_residual,4,0.6190476190476191,0.03562164560480596,0.05680371111515372,0.6229426433915212,0.10411369982911683,0.618797553334328,21988,0.059533579275509396
mgab,2,delay_line_residual,4,0.6666666666666666,0.03448856526972577,0.056081081081081084,0.6623441396508728,0.10340665758224644,0.6669252573474563,23680,0.059533579275509396
mgab,2,delay_line_residual,4,0.7142857142857143,0.03324728192421844,0.056048244058176655,0.7092269326683291,0.10388661601402688,0.7145755631806654,25371,0.059533579275509396
mgab,2,delay_line_residual,4,0.7619047619047619,0.031911604904905744,0.05583474983371517,0.7536159600997506,0.10396669762961433,0.7623750559450992,27062,0.059533579275509396
mgab,2,delay_line_residual,4,0.8095238095238095,0.030487069550048318,0.05595743200945955,0.8024937655860349,0.10461978607887122,0.8099358496195733,28754,0.059533579275509396
mgab,2,delay_line_residual,4,0.8571428571428571,0.028710560323105483,0.056725242240105105,0.8613466334164589,0.10644067796610168,0.8568700581829032,30445,0.059533579275509396
