experiment,rho,leak_rate,state_noise,replicate,n_units,alpha,val_nrmse,regime,amplitude_ratio,std_ratio,autocorr_peak,diverged,n_completed,stats_steps,valid_time_threshold,valid_time_steps,valid_time_lyapunov,valid_time_censored,wall_time_s
4C_stability,1.3,0.3,0.01,1,200,1e-08,0.002827266943099042,attractor,1.112404723899461,0.9952087644016784,0.19851365427852924,False,20000,20000,0.4,239,2.1893874519005116,False,0.8196465829387307
4C_stability,1.3,0.3,0.01,2,200,1e-08,0.0032892601504352645,diverged,6.474398966848123e+307,nan,nan,True,4001,20000,0.4,235,2.152744984086277,False,0.24348708288744092
4C_stability,1.3,0.3,0.01,3,200,1e-08,0.0017787733891933115,diverged,6.112783926146806e+307,nan,nan,True,3037,20000,0.4,22,0.20153357297828975,False,0.20933408313430846
4C_stability,1.3,0.3,0.01,4,200,0.001,0.0017092537641063444,diverged,7.559986108613545e+230,nan,nan,False,20000,20000,0.4,48,0.439709613770814,False,0.8187702079303563
4C_stability,1.3,0.6,0.0,0,200,1e-05,0.0007842864553567661,attractor,3.8702906300898148,4.20970824127366,0.15820949034173784,False,20000,20000,0.4,199,1.8229627737581664,False,0.7575000410433859
4C_stability,1.3,0.6,0.0,1,200,0.001,0.0018643141904299703,diverged,6.109030194490332,nan,nan,False,20000,20000,0.4,242,2.216869302761187,False,0.7418158750515431
4C_stability,1.3,0.6,0.0,2,200,0.001,0.0033088289396877215,attractor,1.006633076343446,0.9333461373519385,0.21246512598000578,False,20000,20000,0.4,161,1.4748593295229389,False,0.7530092909000814
4C_stability,1.3,0.6,0.0,3,200,0.001,0.002405035624650178,diverged,5.303841312906398e+307,nan,nan,True,9633,20000,0.4,25,0.22901542383896564,False,0.4031137079000473
4C_stability,1.3,0.6,0.0,4,200,0.0001,0.0005936667964539614,diverged,9.361426197033321,nan,nan,False,20000,20000,0.4,80,0.7328493562846901,False,0.754276166902855
4C_stability,1.3,0.6,0.0001,0,200,1e-05,0.0007874443743429623,attractor,3.890767929998905,4.9483763697419665,0.05155937137997256,False,20000,20000,0.4,197,1.8046415398510491,False,0.8229459170252085
4C_stability,1.3,0.6,0.0001,1,200,0.001,0.0018653632629204349,diverged,6.119782172815807,nan,nan,False,20000,20000,0.4,243,2.226029919714746,False,0.821334415813908
4C_stability,1.3,0.6,0.0001,2,200,0.001,0.0033077112612019126,attractor,0.9887948945912951,1.008370526786503,0.18637449315899132,False,20000,20000,0.4,161,1.4748593295229389,False,0.8213059159461409
4C_stability,1.3,0.6,0.0001,3,200,0.001,0.002402999946157864,diverged,5.107409090979449e+307,nan,nan,True,15881,20000,0.4,25,0.22901542383896564,False,0.6692999580409378
4C_stability,1.3,0.6,0.0001,4,200,0.0001,0.0005927650420496688,attractor,1.1784916821724511,1.0144187909407207,0.28577706477314246,False,20000,20000,0.4,80,0.7328493562846901,False,0.8239912500139326
4C_stability,1.3,0.6,0.001,0,200,1e-05,0.0009301440586673169,diverged,6.129497623160472e+122,nan,nan,False,20000,20000,0.4,192,1.758838455083256,False,0.8136729998514056
4C_stability,1.3,0.6,0.001,1,200,1e-08,0.0018952968823669797,diverged,10.730873946601195,nan,nan,False,20000,20000,0.4,231,2.1161025162720426,False,0.8147222499828786
4C_stability,1.3,0.6,0.001,2,200,0.001,0.003313557012148428,attractor,1.0015004673735208,1.0001979396789389,0.21245572553600156,False,20000,20000,0.4,166,1.520662414290732,False,0.8209987911395729
4C_stability,1.3,0.6,0.001,3,200,0.001,0.002429479299801952,attractor,0.996281859201594,1.0331905235034335,0.18817097769755722,False,20000,20000,0.4,25,0.22901542383896564,False,0.823838499840349
4C_stability,1.3,0.6,0.001,4,200,1e-08,0.0006596155873050095,attractor,1.0955949481433584,1.0042669118597778,0.22036238006633715,False,20000,20000,0.4,80,0.7328493562846901,False,0.821280166041106
4C_stability,1.3,0.6,0.01,0,200,1e-05,0.0026469445138829054,diverged,5.934033303464038e+307,nan,nan,True,18105,20000,0.4,52,0.47635208158504855,False,0.747776250122115
4C_stability,1.3,0.6,0.01,1,200,0.001,0.003984242575848387,attractor,0.9620229811994238,1.0177699495806705,0.20456139740630427,False,20000,20000,0.4,166,1.520662414290732,False,0.8203045420814306
4C_stability,1.3,0.6,0.01,2,200,0.001,0.004711271416066078,attractor,0.9373780362309093,0.923602410614718,0.12916167570028197,False,20000,20000,0.4,227,2.079460048457808,False,0.8198837919626385
4C_stability,1.3,0.6,0.01,3,200,1e-08,0.004088759895496318,attractor,0.9727942597067389,1.0323866786141573,0.18394863254044405,False,20000,20000,0.4,26,0.23817604079252427,False,0.8224174161441624
4C_stability,1.3,0.6,0.01,4,200,0.0001,0.0022052707081066316,attractor,0.9862793189605804,1.0339891652883024,0.21414919090411297,False,20000,20000,0.4,91,0.833616142773835,False,0.815528665902093
4C_stability,1.3,1.0,0.0,0,200,1e-08,0.0028303325280394616,attractor,2.0278716684249734,0.6989713297606314,0.7237538082220993,False,20000,20000,0.4,274,2.5100090452750634,False,0.7560843338724226
4C_stability,1.3,1.0,0.0,1,200,0.001,0.003544039362462163,attractor,2.32568317571541,2.8031419291484507,-0.0017790739648021019,False,20000,20000,0.4,229,2.097781282364925,False,0.7539908750914037
4C_stability,1.3,1.0,0.0,2,200,0.001,0.006566081253300706,attractor,0.9360878422530627,1.0307906130079982,0.5971618509766495,False,20000,20000,0.4,218,1.9970144958757805,False,0.7598720418754965
4C_stability,1.3,1.0,0.0,3,200,0.01,0.008573805136975733,attractor,0.9560693670978587,0.8686771309565962,-2.0280123363509687e-05,False,20000,20000,0.4,27,0.2473366577460829,False,0.7643983750604093
4C_stability,1.3,1.0,0.0,4,200,0.0001,0.001480899020343442,attractor,1.2413586473048235,0.9923609304020776,0.15715361021033303,False,20000,20000,0.4,78,0.7145281223775728,False,0.7602717499248683
4C_stability,1.3,1.0,0.0001,0,200,1e-08,0.0028211278750748916,attractor,1.5770441975301093,0.7293880559074023,0.578444376602694,False,20000,20000,0.4,275,2.519169662228622,False,0.8220637501217425
4C_stability,1.3,1.0,0.0001,1,200,0.001,0.0035520990751796754,attractor,2.327089389695141,2.7903640280248716,0.05314293422242776,False,20000,20000,0.4,231,2.1161025162720426,False,0.8197170000057667
4C_stability,1.3,1.0,0.0001,2,200,0.001,0.006564924870819977,attractor,0.954358784368541,1.0332720235006072,0.8575240414789379,False,20000,20000,0.4,218,1.9970144958757805,False,0.8214690000750124
4C_stability,1.3,1.0,0.0001,3,200,0.01,0.008560585974016516,attractor,0.9550652184503796,0.8679956628674864,0.00011065335168987247,False,20000,20000,0.4,27,0.2473366577460829,False,0.8223861248698086
4C_stability,1.3,1.0,0.0001,4,200,0.0001,0.0014894458002297217,attractor,1.2215440902758665,0.9902309992647226,0.22371649398899504,False,20000,20000,0.4,77,0.7053675054240142,False,0.8166705421172082
4C_stability,1.3,1.0,0.001,0,200,0.0001,0.002945618873809215,attractor,0.9755101258701442,0.6836982169678529,0.7163276346432974,False,20000,20000,0.4,272,2.4916878113679464,False,0.8210605410858989
4C_stability,1.3,1.0,0.001,1,200,1e-08,0.003928451695707149,attractor,2.2288432399324716,2.6473576430463117,0.007024389700396274,False,20000,20000,0.4,376,3.4443919745380436,False,0.8218699998687953
4C_stability,1.3,1.0,0.001,2,200,0.001,0.006724361312896637,attractor,0.9342816571264986,1.0213699186258418,0.2303743157887667,False,20000,20000,0.4,229,2.097781282364925,False,0.8191065830178559
4C_stability,1.3,1.0,0.001,3,200,0.01,0.00858252852701438,attractor,0.964256668879376,0.888241643098956,0.0017390984923736246,False,20000,20000,0.4,27,0.2473366577460829,False,0.8196677919477224
4C_stability,1.3,1.0,0.001,4,200,1e-08,0.0018735496116826784,attractor,1.0028565840296235,1.1538496939182221,0.22115814101012746,False,20000,20000,0.4,79,0.7236887393311314,False,0.8368312078528106
4C_stability,1.3,1.0,0.01,0,200,0.01,0.006715617257968219,attractor,0.9503888884633198,1.005825343011616,0.2247555736776007,False,20000,20000,0.4,40,0.36642467814234503,False,0.8226599579211324
4C_stability,1.3,1.0,0.01,1,200,0.01,0.008319085322807047,attractor,0.9424096948762956,1.0125045653325446,0.31190125398208185,False,20000,20000,0.4,41,0.37558529509590366,False,0.8236328749917448
4C_stability,1.3,1.0,0.01,2,200,0.01,0.010109686528457442,diverged,565842583142.2034,nan,nan,False,20000,20000,0.4,95,0.8702586105880695,False,0.8144125000108033
4C_stability,1.3,1.0,0.01,3,200,1e-08,0.011842922511147165,periodic,0.814030381364901,0.16931552875595385,0.26102799717313846,False,20000,20000,0.4,24,0.219854806885407,False,0.824000250082463
4C_stability,1.3,1.0,0.01,4,200,0.0001,0.005115437785534095,attractor,1.0504665411459717,1.0175889619910738,0.19891294183932387,False,20000,20000,0.4,68,0.6229219528419866,False,0.8219203751068562
