experiment,condition_id,replicate,diagnostic,key,value
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,esp_convergence,n_fit_points,124.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,conditional_lyapunov,lyapunov_per_step,-0.22383882728892218
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,conditional_lyapunov,lyapunov_per_time,-0.22383882728892218
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,conditional_lyapunov,max_observed_growth,0.8359830441847113
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,autocorrelation_time,tau_1e,4.512346114368455
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,autocorrelation_time,tau_censored,4.512346114368455
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,autocorrelation_time,tau_integrated,5.0003099070954455
2A_decay,leak_rate=1|n_units=200|rho=0.8|sigma_u=0,2,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,d_initial,0.5390137029384608
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,d_tail,3.2577749865463544e-66
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,converged,1.0
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,decay_rate_per_step,-0.051415398324015836
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,esp_convergence,n_fit_points,579.0
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,conditional_lyapunov,lyapunov_per_step,-0.05198857036232853
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,conditional_lyapunov,lyapunov_per_time,-0.05198857036232853
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,conditional_lyapunov,max_observed_growth,0.9927298649591277
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,autocorrelation_time,tau_1e,19.497763293665635
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,autocorrelation_time,tau_censored,19.497763293665635
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,autocorrelation_time,tau_integrated,19.93714735915711
2A_decay,leak_rate=1|n_units=200|rho=0.95|sigma_u=0,2,autocorrelation_time,max_lag,200.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,d_initial,0.6309749911711001
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,d_tail,0.8867036539942094
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,converged,0.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,decay_rate_per_step,1.079148949510777e-05
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,n_pairs,10.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,esp_convergence,n_fit_points,2990.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,conditional_lyapunov,lyapunov_per_step,-0.06402854655012354
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,conditional_lyapunov,lyapunov_per_time,-0.06402854655012354
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,conditional_lyapunov,n_intervals,2799.0
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,conditional_lyapunov,max_observed_growth,1.010998940524685
2A_decay,leak_rate=1|n_units=200|rho=1.2|sigma_u=0,2,autocorrelation_time,tau_1e,2.1408114348359226
