experiment,sweep_axis,level,topology_kind,graph,replicate,n_units,n_steps,rho,leak_rate,sigma_u,state_noise,nominal_density,realized_density,in_degree_max,in_degree_std,gain_max,gain_std,mc_total,mc_effective_delay,ipc_total,ipc_linear,ipc_nonlinear,wall_time_s
3T_topology_ladder,n_steps,control_symmetric,control,6,2,50,5000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0716,8.0,1.9400000000000002,1.331992963519703,0.3292354558207465,13.418938599846836,7.957244030266672,30.655580468159858,13.41507461742945,17.240505850730408,0.1690594581887126
3T_topology_ladder,n_steps,control_symmetric,control,7,0,50,5000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.3165596193104472,0.284467077644736,13.446048770823996,9.491767637100539,31.85949586972162,13.39489158774401,18.46460428197761,0.16885745897889137
3T_topology_ladder,n_steps,control_symmetric,control,7,1,50,5000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.192125773050552,0.23081117913703084,14.996145468492205,11.017595261439354,36.269406057030345,14.823467948913661,21.445938108116685,0.16950833285227418
3T_topology_ladder,n_steps,control_symmetric,control,7,2,50,5000,0.95,1.0,0.2,0.0,0.07760000000000011,0.0864,9.0,1.9124852940611072,1.2190104646936775,0.2488366561565605,15.15474689494898,10.026437371454138,32.559971333806736,15.149210727149573,17.410760606657163,0.17101650009863079
3T_topology_ladder,n_steps,control_no_self,control,0,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.5714277710522424,0.3857340358455831,13.120875975533266,14.445991896901846,34.41948305354168,12.846721236609126,21.572761816932555,0.16935308300890028
3T_topology_ladder,n_steps,control_no_self,control,0,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.6208620750796785,0.3621188838187504,13.872751237536072,11.169859253812598,32.607739770151966,13.601154641184618,19.006585128967348,0.16794741712510586
3T_topology_ladder,n_steps,control_no_self,control,0,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.072,10.0,2.1908902300206647,1.8607359446790137,0.3982292512196252,13.321833814918412,9.729551337880848,31.787748033274266,13.159749473560408,18.62799855971386,0.1693059999961406
3T_topology_ladder,n_steps,control_no_self,control,1,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.575093295164898,0.3432021774113722,13.351489809755167,10.77878869673718,32.978861953397704,13.228586956940237,19.750274996457467,0.16820937488228083
3T_topology_ladder,n_steps,control_no_self,control,1,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.4801864019393718,0.35857691416459875,14.934127406182458,12.623231255612902,34.271516836035886,14.688396167873503,19.583120668162383,0.16784875001758337
3T_topology_ladder,n_steps,control_no_self,control,1,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,8.0,1.9416487838947598,1.4641221879055906,0.37727339650506553,13.594234361703723,8.636469383410073,32.47837876541712,13.537400850969671,18.940977914447448,0.16973174992017448
3T_topology_ladder,n_steps,control_no_self,control,2,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.4111898597718286,0.34512588540485944,14.395650975379244,10.768479388046652,31.985467893209286,14.295011916645148,17.690455976564138,0.16834579198621213
3T_topology_ladder,n_steps,control_no_self,control,2,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.7452635492078088,0.36120498021152214,15.675863197860744,12.824969974115062,31.91448676704811,15.459356408800895,16.455130358247217,0.1687882081605494
3T_topology_ladder,n_steps,control_no_self,control,2,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0724,8.0,1.6720047846821493,1.2016848165645098,0.2835803645362929,13.710968750357193,9.16221930613732,35.71826113177366,13.60821402232002,22.11004710945364,0.16864795796573162
3T_topology_ladder,n_steps,control_no_self,control,3,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,1.5639747754416098,0.33154051113924676,14.999333314761046,12.122443157175953,35.85042343220701,14.790967207847125,21.059456224359884,0.16699175001122057
3T_topology_ladder,n_steps,control_no_self,control,3,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,2.0267504641890075,0.4122811258694407,15.212533362393643,14.08856551235773,31.614774521639454,14.806048126608973,16.808726395030483,0.1672546670306474
3T_topology_ladder,n_steps,control_no_self,control,3,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8216476058777118,1.515626081618432,0.32390142833008306,15.998179864778809,13.873234620626212,33.64024791354792,15.598835750217269,18.041412163330648,0.16882358398288488
3T_topology_ladder,n_steps,control_no_self,control,4,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.5532079032823052,0.3432471650643987,14.120965652126706,9.775517302300647,32.417212361344546,14.025056519771729,18.392155841572816,0.1685954590793699
3T_topology_ladder,n_steps,control_no_self,control,4,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.7756436267923346,0.38670473927992377,12.874115339745277,9.680343597187504,29.492373772141576,12.77174685353351,16.720626918608065,0.16786979092285037
3T_topology_ladder,n_steps,control_no_self,control,4,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0664,8.0,1.7022338264762569,1.6472898588308755,0.37156186449464207,16.017627572688927,9.471806077437488,34.96517627232706,15.927369129195082,19.037807143131975,0.16963241598568857
3T_topology_ladder,n_steps,control_no_self,control,5,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.521551672568456,0.3906573061132441,13.188327882303497,8.973593285124123,32.52904680400255,13.111615677903625,19.417431126098922,0.17201999993994832
3T_topology_ladder,n_steps,control_no_self,control,5,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.6955292981871295,0.39828045725780475,14.86240103031863,10.847807198563125,34.52025328539707,14.784198198899695,19.736055086497373,0.16917329211719334
3T_topology_ladder,n_steps,control_no_self,control,5,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.8230743265155154,1.651034428197931,0.3787004431251874,15.112892271504846,9.47473763402772,30.8953540290304,15.111936643266898,15.783417385763503,0.16882120817899704
3T_topology_ladder,n_steps,control_no_self,control,6,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.7371358469489186,0.3173175155478672,13.951906081760619,8.069999252200743,35.35944202351787,13.989313810102221,21.37012821341565,0.16637212503701448
3T_topology_ladder,n_steps,control_no_self,control,6,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.5145617563045493,0.37343996243089955,16.84744388080254,12.590418447704495,32.31568596095101,16.65813276726141,15.657553193689598,0.16622862499207258
3T_topology_ladder,n_steps,control_no_self,control,6,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0804,9.0,2.054166497633529,1.374037053475798,0.31705358698170905,15.001759474573063,8.96602520933573,34.95684404188165,15.117856152111571,19.83898788977008,0.16661874996498227
3T_topology_ladder,n_steps,control_no_self,control,7,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.3508243399046693,0.2960315471726059,13.466308374932343,8.135197816488562,33.623073786121694,13.477746683232983,20.14532710288871,0.17166862497106194
3T_topology_ladder,n_steps,control_no_self,control,7,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.492577164705355,0.3368315304573165,13.052169865972875,11.186687069735228,34.49471478057596,12.837112307304245,21.657602473271716,0.16977429203689098
3T_topology_ladder,n_steps,control_no_self,control,7,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.074,7.0,1.6999999999999997,1.3449391086598608,0.2743411497953118,14.332161707729488,9.044542129113614,31.556147470837672,14.301997257726558,17.254150213111114,0.16805933299474418
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,0,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.407388932128158,0.26325088923144474,10.952780641445946,9.210101814842485,27.385348684989467,10.904125437766885,16.48122324722258,0.20728462492115796
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,0,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.473756593663013,0.27655556856466007,12.33849541922844,11.18150921801227,28.30877070485189,12.181988835105148,16.126781869746743,0.20661062514409423
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,0,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.3208830637389168,0.24873427312120341,10.358209125698496,8.024022762700225,25.227053342136365,10.288758475236136,14.938294866900229,0.22028083307668567
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,1,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.7524175859353412,0.2967803244098766,11.852189334338496,9.240508440441701,32.43178737020762,11.73734248952973,20.694444880677892,0.2095602909103036
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,1,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.4331910849028693,0.2851949421753515,12.041360026172425,13.318485281283749,31.675419918012647,11.737143877522056,19.938276040490592,0.20973891695030034
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,1,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.4971533276016942,0.32050517827250685,12.275907151400437,8.307399538423521,31.297756138052684,12.241485543205457,19.056270594847227,0.21245083399116993
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,2,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.3097162277313792,0.2857101786300289,11.477484348313613,7.009851386973044,30.11883548248752,11.457043189579332,18.66179229290819,0.20834099990315735
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,2,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.3108582773928918,0.28175143699175104,14.122495406892332,11.239565529479856,27.973363825269914,13.925263886810491,14.048099938459423,0.21014662482775748
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,2,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.5523435916478259,0.3274906763061905,12.844692677664847,10.4410489727444,32.09512774273792,12.621727166998761,19.473400575739163,0.21724079106934369
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,3,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.6012632600229078,0.28458662617570957,12.61598545775151,7.8716098839609145,32.28121652243912,12.638603164118333,19.642613358320784,0.21051991591230035
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,3,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.1344308624344381,0.2537493057145806,14.469853358302766,18.51180139752892,29.261954447458344,13.92256213221797,15.339392315240374,0.2098949160426855
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,3,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.3074037815616426,0.2706529657594207,13.910808263367707,9.691093627688456,30.428879569864307,13.817970379022093,16.610909190842214,0.2063722920138389
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,4,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.60714998091331,0.33662468243828675,15.607664013886401,10.865196396013387,31.780707461818665,15.583011167981672,16.19769629383699,0.21075470792129636
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,4,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.4948420524230221,0.2767744644960321,12.466241297712076,7.5901767607171235,30.541357029291714,12.459065494567666,18.08229153472405,0.2100742079783231
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,4,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.2155978731414119,0.2905419934791969,12.476789415257528,10.175182468135377,28.28449512279345,12.293809184876244,15.990685937917208,0.20820233412086964
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,5,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.299504190652666,0.24957991766175872,10.715035133762692,7.322137224568025,30.60733206061446,10.700641775051194,19.906690285563265,0.21384766697883606
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,5,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,2.107051055710497,0.3414953545157511,13.498932504567156,9.202660069979087,29.572856228479317,13.453596354751589,16.119259873727728,0.22445212490856647
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,5,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.46403393257881,0.3274046075462937,11.187441672023768,7.892132586874288,28.992346994067063,11.234777429066513,17.75756956500055,0.21044708299450576
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,6,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.5966967616194099,0.2777792047971654,12.220726641087127,11.183852546918068,30.1085412293951,11.981718981455057,18.126822247940044,0.2088152919895947
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,6,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.608889334092656,0.34464682067223834,12.57981513976528,10.426451401001826,25.59164388925273,12.463194609333568,13.128449279919161,0.2075967499986291
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,6,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.3000384867160641,0.2774138101567747,12.380533413649934,9.645207104680727,29.89857209047979,12.258456065081605,17.640116025398186,0.20836349995806813
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,7,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,1.6501476366697863,0.31835594091128144,13.259906116408226,11.963876533974053,31.16883978821395,13.081168815519135,18.087670972694816,0.20809637499041855
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,7,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,1.3467054694514247,0.2464955661862993,11.422773524801507,13.512640246489713,31.00154592466963,11.110734542640625,19.890811382029007,0.2100787500385195
3T_topology_ladder,n_steps,degree_preserving,degree_preserving,7,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,1.782243298355647,0.3465526614304637,12.026301490987867,8.273700950524635,30.80529364096071,11.99076637272344,18.81452726823727,0.20592774986289442
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,0,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.6671332429932575,0.3026747314632951,11.81864598916119,11.660468475121158,28.49867699861911,11.63804619121913,16.86063080739998,0.17038708389736712
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,0,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.9286924197087603,0.3332747477729784,11.872646402110076,8.694055412440484,32.738790168115415,11.799987511618543,20.938802656496872,0.16986545803956687
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,0,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,22.0,3.8865923377683957,1.9056971013454735,0.3758555656009601,13.025944140725839,9.73999135611611,30.452497937426337,12.955961337278593,17.496536600147742,0.1698216248769313
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,1,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.8755959432558256,0.30672498201925824,12.11895293055994,7.231253567034749,31.598914995346632,12.132843897859495,19.466071097487138,0.16926795803010464
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,1,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.7859968598976819,0.31710801560221596,11.726583652745635,7.513842255537363,29.68631219682107,11.707520777263722,17.978791419557346,0.1704430829267949
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,1,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.4620225302559775,1.2754227092887316,0.2545538659757538,11.08681399123466,8.228686673318022,28.78066205414025,11.042716995527938,17.73794505861231,0.17027358384802938
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,2,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.3286171653013605,0.27783282793351877,12.291575401874749,8.49776840165225,30.007786396214094,12.211984284567553,17.79580211164654,0.1687208330258727
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,2,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.4336242608914302,0.29830451339451286,13.552492862809526,10.67713512447296,31.887892251682278,13.385232327178114,18.502659924504165,0.16892870818264782
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,2,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,16.0,3.0175486740067674,1.88646240250293,0.3433367946924487,14.113543303757663,8.568930436058523,30.997065015865143,14.136399482951074,16.86066553291407,0.16996954195201397
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,3,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.296831229226034,0.2576210421917007,11.845264255205354,9.040132594343882,29.628968617977648,11.754230757407182,17.874737860570466,0.16901466716080904
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,3,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.3748186954169928,0.2610699789565936,13.540052313830603,12.531999630889139,29.837230511764545,13.285101046414892,16.55212946534965,0.17092812503688037
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,3,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,14.0,2.797427389584938,1.2157863886542972,0.24585036309635655,11.201894150946039,7.424236060730494,28.191376186743863,11.288929776679492,16.90244641006437,0.16967404098249972
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,4,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.5377408947313935,0.3412931341344992,15.523436183736775,11.927856502084277,32.18015291597407,15.379954260866901,16.800198655107167,0.1677834999281913
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,4,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.1816725093077678,0.2526807227488312,12.84313942133145,10.981425614790826,31.982147670543043,12.604463601183028,19.377684069360015,0.17441104189492762
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,4,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,12.0,2.7541967976163213,1.3406645745684933,0.2791322210097164,13.222822343694679,9.351032342468072,30.625551593837695,13.09945148591894,17.526100107918754,0.16713370801880956
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,5,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.475068094023599,0.30835735252483426,12.389371926973048,11.585541307193463,31.027841099656264,12.244648199235705,18.78319290042056,0.16842029197141528
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,5,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.839891193479759,0.3193769511596851,14.027528660964416,12.921242092779213,31.725919585665395,13.73281636294663,17.993103222718766,0.1690359590575099
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,5,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,19.0,3.4096334113801734,1.5682732822847967,0.3335805879817064,12.253304245491469,8.259427813190177,33.24278799408154,12.18220343411493,21.060584559966607,0.16962845902889967
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,6,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.2223323659244958,0.2554962319089087,12.290996232582845,11.138657058303982,28.635812277436486,12.076520110638091,16.559292166798393,0.16977016697637737
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,6,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.4832257405482023,0.33861552373458026,13.618722211062728,9.797797259256308,29.0370501469326,13.463261255454254,15.573788891478346,0.1703116660937667
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,6,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,15.0,3.2473989591671675,1.4087635474005744,0.3090266632836785,12.77037060391246,9.724319453318193,31.41553255797662,12.63039917574582,18.785133382230796,0.1697522911708802
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,7,0,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,1.2300305657564494,0.21528741002389848,10.576342030354184,7.939462454575471,27.9143361922791,10.566309163139282,17.34802702913982,0.16848150012083352
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,7,1,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,1.317435177349545,0.25660982627340967,11.430629337305895,12.400506136681486,31.943086542474916,11.17434451235541,20.768742030119505,0.1696952919010073
3T_topology_ladder,n_steps,barabasi_albert,barabasi_albert,7,2,50,5000,0.95,1.0,0.2,0.0,0.0776,0.0776,20.0,3.51363060095964,2.505257079163296,0.4175320269483279,12.062327912192657,8.739774859852222,30.545263972945804,11.96250882386769,18.582755149078114,0.16887237504124641
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,0,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.5973546179666913,0.36962852266376967,12.884811881841781,7.595601604162628,32.17498271719813,12.885954536255422,19.289028180942704,0.702339000068605
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,0,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.621483385867904,0.3539975486843465,13.692754290380469,8.30087472531851,30.53451345242237,13.672257622849049,16.86225582957332,0.6944213749375194
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,0,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,10.0,2.1518364250100426,1.84871824736826,0.3887050794658004,13.524023960574056,8.951140186937534,30.372543026374377,13.41268810183056,16.95985492454382,0.6924152080900967
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,1,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.5504518056224266,0.3432127573042122,13.66802397405056,8.274076800301556,31.285480683799705,13.661321426162427,17.624159257637277,0.7081592918839306
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,1,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.5267303498640723,0.3742707514674852,16.336631614906405,9.889429930732193,34.48385628827996,16.31414629622796,18.169709992052,0.7005535420030355
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,1,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0744,8.0,1.9701776569639604,1.3120914460359878,0.3441475208614272,13.070515994666897,7.828624846027918,33.658119294030136,13.049567918217681,20.608551375812453,0.7358662919141352
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,2,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.41255182822681,0.33435122123989197,14.853602801943978,8.899532081609763,31.184438832017484,14.841523835973351,16.342914996044133,0.6991533329710364
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,2,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.7145083677570478,0.34687485285541875,15.594488100834702,9.442113943157384,32.245341591742516,15.588360830404879,16.656980761337635,0.6918261668179184
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,2,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0728,8.0,1.6942254867637896,1.200896574024765,0.2828607840590049,13.863506725653643,8.461082142212156,33.232035342566235,13.829897661143722,19.402137681422513,0.6992552920710295
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,3,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,1.5804350563074567,0.3475643502030779,15.43861244686602,9.122508276564007,33.12804198635497,15.441723248267264,17.686318738087706,0.6963117921259254
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,3,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,2.1429530855968437,0.44052027620224843,15.118215224389747,9.052965451489957,30.418213670973078,15.112009539818231,15.306204131154846,0.6969140830915421
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,3,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0792,10.0,1.8969449122207,1.436968550680837,0.3073515404863128,15.448709934418122,9.34840869405658,33.0138466110359,15.423155675619048,17.590690935416852,0.721587749896571
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,4,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.5672037272857486,0.3652273985686913,14.054161886542781,8.258975983727646,30.855771815652,14.045859277957119,16.809912537694878,0.6992905419319868
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,4,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.719317026904544,0.389228664581042,13.515511368568905,8.400973760612658,31.8942155844455,13.482617298819234,18.41159828562627,0.6954590000677854
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,4,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.068,8.0,1.7776388834631178,1.490331001791157,0.370985544829909,15.038580212189116,9.200824524506686,29.989838772034457,15.008840011487358,14.980998760547099,0.6941875000484288
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,5,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.502142613533955,0.36943897859749397,13.296859389395436,7.973508642050059,31.172455263297802,13.285022934263935,17.887432329033867,0.690859415801242
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,5,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.6619397198908386,0.3931559321372674,14.747397994255294,8.73508895205467,30.49928204217705,14.754409255756299,15.744872786420752,0.694362459005788
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,5,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0684,7.0,1.7898603297464304,1.562411949335227,0.3632506222485733,15.078289795635914,10.036803874502832,30.86217799655458,14.990085507590663,15.872092488963915,0.6954962499439716
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,6,0,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.7192441516165238,0.3154177076297398,13.789150196901915,8.12236022182438,32.833085484193845,13.785705429590445,19.0473800546034,0.687710499856621
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,6,1,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.31884665095688,0.32913554330454,15.447287578003857,8.941055585001541,31.980790686039093,15.439165191470783,16.541625494568308,0.6910640830174088
3T_topology_ladder,n_steps,erdos_renyi,erdos_renyi,6,2,50,20000,0.95,1.0,0.2,0.0,0.0776,0.0808,9.0,2.0972362766269326,1.3761794702678907,0.3166876533381467,14.644925230201267,10.076958846610802,31.243218206769146,14.52742884041282,16.715789366356326,0.6966441660188138
