experiment,threshold_mode,n_surrogates,surrogate_quantile,level,graph,replicate,mc_total,ipc_total,ipc_total_raw,ipc_linear,ipc_nonlinear,wall_time_s
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,0,0,11.574607104429404,27.014166350595787,27.972103653890166,11.57332782397006,15.440838526625727,2.1894544998649508
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,0,0,11.552796769152998,26.950918223105376,27.972103653890166,11.57332782397006,15.377590399135316,2.1778907920233905
3Th_ladder_threshold,none,25,0.95,barabasi_albert,0,1,12.703813609702152,31.69958366031117,31.69958366031117,11.85466874653172,19.844914913779448,0.12033283314667642
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,0,1,11.914018161802623,30.931254984467888,31.69958366031117,11.815471555861357,19.11578342860653,0.219640291063115
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,0,1,11.862407202937009,30.856349882170985,31.69958366031117,11.805189284190561,19.051160597980424,0.21749091614037752
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,0,1,11.845339276021324,30.798560626765013,31.69958366031117,11.805189284190561,18.993371342574452,0.21744604199193418
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,0,1,11.845339276021324,30.910850701803056,31.69958366031117,11.808844253985983,19.102006447817075,0.5978932499419898
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,0,1,11.83838384176822,30.79234145429607,31.69958366031117,11.801432818868857,18.990908635427214,0.5956306669395417
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,0,1,11.83838384176822,30.71757769890325,31.69958366031117,11.797622484160694,18.919955214742554,0.5941789590287954
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,0,1,11.845339276021324,30.928282122390847,31.69958366031117,11.808844253985983,19.119437868404866,2.183322209166363
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,0,1,11.819326056396571,30.78853111958791,31.69958366031117,11.797622484160694,18.990908635427214,2.1760275000706315
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,0,1,11.815268631845589,30.695748781176462,31.69958366031117,11.793112045744696,18.902636735431766,2.176836834056303
3Th_ladder_threshold,none,25,0.95,barabasi_albert,1,0,12.873600360142694,30.39345562653715,30.39345562653715,12.033349707389315,18.360105919147834,0.11979262484237552
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,1,0,12.14642756292078,29.549266046717815,30.39345562653715,11.968939580359688,17.580326466358127,0.2192717078141868
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,1,0,12.128362667799355,29.462201138983275,30.39345562653715,11.962209503302358,17.499991635680917,0.2194564170204103
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,1,0,12.125338331656408,29.457867496345457,30.39345562653715,11.962209503302358,17.4956579930431,0.21833808394148946
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,1,0,12.062864129497433,29.580887103300057,30.39345562653715,11.965608265021839,17.61527883827822,0.5939453751780093
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,1,0,12.006132410191027,29.490417642485205,30.39345562653715,11.962209503302358,17.528208139182848,0.5933126248419285
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,1,0,11.952752361910708,29.4456052028261,30.39345562653715,11.958235888933931,17.48736931389217,0.5988680419977754
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,1,0,12.013057610675428,29.56003822898102,30.39345562653715,11.962209503302358,17.597828725678664,2.189902540994808
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,1,0,11.969629109818646,29.47109971865115,30.39345562653715,11.962209503302358,17.508890215348792,2.182242958107963
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,1,0,11.952752361910708,29.42895867294802,30.39345562653715,11.954037379650684,17.474921293297335,2.1721186249051243
3Th_ladder_threshold,none,25,0.95,barabasi_albert,1,1,12.4991954950943,28.35736144762914,28.35736144762914,11.659531664681165,16.697829782947974,0.11986408289521933
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,1,1,11.802373654467415,27.648092979774866,28.35736144762914,11.60922313250521,16.038869847269655,0.2190350410528481
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,1,1,11.737720765054338,27.502666942689366,28.35736144762914,11.60922313250521,15.893443810184156,0.21934275003150105
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,1,1,11.728158271198794,27.44859136109177,28.35736144762914,11.605397847850709,15.84319351324106,0.21864933287724853
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,1,1,11.647679291949792,27.590317339698952,28.35736144762914,11.60922313250521,15.981094207193742,0.5992082499433309
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,1,1,11.629767226129475,27.448713208754423,28.35736144762914,11.605397847850709,15.843315360903715,0.5984791668597609
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,1,1,11.614297892175927,27.394937794854066,28.35736144762914,11.605397847850709,15.789539947003357,0.5970877499785274
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,1,1,11.647679291949792,27.6110859973071,28.35736144762914,11.60922313250521,16.00186286480189,2.1746034580282867
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,1,1,11.629767226129475,27.452589180120576,28.35736144762914,11.605397847850709,15.847191332269867,2.1755129580851644
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,1,1,11.614297892175927,27.355478320673903,28.35736144762914,11.600946130316267,15.754532190357637,2.1747557919006795
3Th_ladder_threshold,none,25,0.95,barabasi_albert,2,0,12.952652825818523,28.995985713394553,28.995985713394553,12.105803177673504,16.89018253572105,0.11987150018103421
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,2,0,12.176761359859208,28.13813126220932,28.995985713394553,12.040595656209284,16.097535606000037,0.2210601670667529
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,2,0,12.042172664249499,28.03526478838431,28.995985713394553,12.033713896235277,16.001550892149034,0.21711704204790294
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,2,0,12.030602539915922,27.98965437590552,28.995985713394553,12.021250934169608,15.968403441735912,0.2174546669702977
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,2,0,12.063861966385316,28.106980104631795,28.995985713394553,12.037310992699556,16.06966911193224,0.5988968340680003
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,2,0,12.030602539915922,28.043317684037564,28.995985713394553,12.033713896235277,16.009603787802288,0.6031775418668985
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,2,0,12.022087034561387,27.96410484265736,28.995985713394553,12.021250934169608,15.942853908487752,0.597572874976322
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,2,0,12.067397884820044,28.120302086608707,28.995985713394553,12.037310992699556,16.08299109390915,2.1797119169496
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,2,0,12.038380594814432,28.03536909955771,28.995985713394553,12.033713896235277,16.001655203322432,2.1773040001280606
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,2,0,12.022087034561387,27.97725774008291,28.995985713394553,12.025573648769203,15.951684091313705,2.190169374924153
3Th_ladder_threshold,none,25,0.95,barabasi_albert,2,1,14.335769832643624,30.269489111883946,30.269489111883946,13.485269914775287,16.78421919710866,0.12066591694019735
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,2,1,13.489050401482148,29.57209744093705,30.269489111883946,13.454998297793848,16.1170991431432,0.21821333398111165
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,2,1,13.485507689317291,29.476173043257617,30.269489111883946,13.451288219190321,16.024884824067296,0.21895266696810722
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,2,1,13.485507689317291,29.38057590444288,30.269489111883946,13.451288219190321,15.929287685252557,0.21807716600596905
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,2,1,13.489050401482148,29.55837041855719,30.269489111883946,13.458477277074653,16.099893141482536,0.5974679589271545
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,2,1,13.46026020351873,29.337689154740694,30.269489111883946,13.454998297793848,15.882690856946846,0.5963159580715001
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,2,1,13.452707632348146,29.2879217241641,30.269489111883946,13.451288219190321,15.83663350497378,0.5946578751318157
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,2,1,13.509953824442285,29.56181849510106,30.269489111883946,13.458477277074653,16.103341218026408,2.178785625146702
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,2,1,13.452707632348146,29.38258812621186,30.269489111883946,13.451288219190321,15.93129990702154,2.191602624952793
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,2,1,13.452707632348146,29.266201808166873,30.269489111883946,13.44281062337776,15.823391184789113,2.189756916137412
3Th_ladder_threshold,none,25,0.95,barabasi_albert,3,0,12.543964009963855,28.947118450574372,28.947118450574372,11.69607641491256,17.25104203566181,0.1197139578871429
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,3,0,11.691607655157437,28.10685028098041,28.947118450574372,11.658414613571727,16.44843566740868,0.21847233409062028
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,3,0,11.677471683874083,28.00819925853768,28.947118450574372,11.651358792236865,16.356840466300817,0.21667537512257695
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,3,0,11.67381090227988,28.000596621005048,28.947118450574372,11.651358792236865,16.34923782876818,0.2168927500024438
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,3,0,11.681078020711812,28.101843252699133,28.947118450574372,11.655023604789358,16.446819647909777,0.5951791668776423
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,3,0,11.670121428522132,27.9676552759749,28.947118450574372,11.651358792236865,16.316296483738036,0.5958210828248411
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,3,0,11.626882900782299,27.939141462889317,28.947118450574372,11.647415400865109,16.29172606202421,0.5935073331929743
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,3,0,11.698476256835441,28.120222233377206,28.947118450574372,11.658414613571727,16.461807619805477,2.187245750101283
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,3,0,11.658856966303082,27.992759130367325,28.947118450574372,11.651358792236865,16.341400338130462,2.166380750015378
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,3,0,11.626882900782299,27.927092464860728,28.947118450574372,11.63086437303484,16.29622809182589,2.1798224998638034
3Th_ladder_threshold,none,25,0.95,barabasi_albert,3,1,14.006094462833566,28.95079462930444,28.95079462930444,13.150499718378493,15.800294910925947,0.12059604190289974
3Th_ladder_threshold,surrogate,25,0.95,barabasi_albert,3,1,13.194180174945393,28.251684288119996,28.95079462930444,13.127806094360324,15.123878193759673,0.218891000142321
3Th_ladder_threshold,surrogate,25,0.99,barabasi_albert,3,1,13.1634299110359,28.013190378992114,28.95079462930444,13.11031071290968,14.902879666082434,0.21868804097175598
3Th_ladder_threshold,surrogate,25,0.999,barabasi_albert,3,1,13.159890246010645,27.947069408090744,28.95079462930444,13.106392801598936,14.840676606491808,0.21979629201814532
3Th_ladder_threshold,surrogate,100,0.95,barabasi_albert,3,1,13.184084625548177,28.20143065163328,28.95079462930444,13.12455753139141,15.07687312024187,0.5981362918391824
3Th_ladder_threshold,surrogate,100,0.99,barabasi_albert,3,1,13.145598770101964,28.015985690102664,28.95079462930444,13.114170702626673,14.90181498747599,0.5974177080206573
3Th_ladder_threshold,surrogate,100,0.999,barabasi_albert,3,1,13.126802241284249,27.928993827399292,28.95079462930444,13.106392801598936,14.822601025800356,0.5940924161113799
3Th_ladder_threshold,surrogate,400,0.95,barabasi_albert,3,1,13.170397161456949,28.21542398472848,28.95079462930444,13.121191858616232,15.09423212611225,2.169384874869138
3Th_ladder_threshold,surrogate,400,0.99,barabasi_albert,3,1,13.130674536933572,28.024820640493026,28.95079462930444,13.11031071290968,14.914509927583346,2.168668125057593
3Th_ladder_threshold,surrogate,400,0.999,barabasi_albert,3,1,13.122878952758914,27.960058309111083,28.95079462930444,13.106392801598936,14.853665507512147,2.178753749933094
