experiment,n_units,leak_rate,method,replicate,alpha,n_lags,nrmse,nmse,rmse,mc_total,ipc_total,ipc_linear,ipc_nonlinear,nonlinear_share,wall_time_s
3C2_narma10_operating,100,0.3,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,esn,2,1e-08,0,0.5075063476915364,0.2575626929472026,0.05300081982661829,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,esn,3,1e-10,0,0.49368484950801095,0.24372473063374742,0.053859568751948035,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,esn,4,1e-10,0,0.5118760776278284,0.2620171188476506,0.05582741122995065,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.3,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,15.560647109241811,44.32881198289973,11.949238605443243,32.37957337745649,0.730440811045133,0.5392990831751376
3C2_narma10_operating,100,0.6,linear,0,100.0,0,1.0147244503074777,1.0296657100518127,0.11094512594233541,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line,0,10.0,30,0.3952810654349529,0.15624712069139152,0.043218144171072996,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,esn,0,1e-07,0,0.4210755494558666,0.17730461834955996,0.04603838988157171,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line_ols,0,0.0,30,0.390331493450001,0.1523586747789082,0.04267698160515203,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,linear,1,100.0,0,1.0009270988379626,1.0018550571881806,0.10795802733625796,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line,1,1e-10,30,0.3811273121985076,0.14525802810365868,0.04110764194184534,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,esn,1,1e-07,0,0.4263336685894591,0.18176039697294674,0.04598351058871573,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,esn,2,1e-07,0,0.4231239432143625,0.17903387132127105,0.04418844410644342,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,esn,3,1e-06,0,0.4382855609533112,0.19209423294015868,0.04781566889621134,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,esn,4,1e-07,0,0.42935645258722993,0.18434696337829024,0.0468274652605429,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,0.6,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,17.09209282986109,68.31661111670346,17.004294461817775,51.31231665488568,0.751095755719355,0.5384889170527458
3C2_narma10_operating,100,1.0,linear,0,100.0,0,1.0147244503074777,1.0296657100518127,0.11094512594233541,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line,0,10.0,30,0.3952810654349529,0.15624712069139152,0.043218144171072996,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,esn,0,1e-07,0,0.30659771367536,0.09400215803095802,0.03352192996535922,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line_ols,0,0.0,30,0.390331493450001,0.1523586747789082,0.04267698160515203,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,linear,1,100.0,0,1.0009270988379626,1.0018550571881806,0.10795802733625796,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line,1,1e-10,30,0.3811273121985076,0.14525802810365868,0.04110764194184534,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,esn,1,1e-10,0,0.3392696436940287,0.11510389113227318,0.0365929561811293,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,esn,2,0.0001,0,0.32524227224523106,0.105782535655241,0.0339662885985158,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,esn,3,1e-05,0,0.3202781045718201,0.10257806426811773,0.034941401604931435,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,esn,4,1e-06,0,0.31808596362517705,0.10117868025535745,0.03469182615462877,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,100,1.0,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,25.968232118379444,81.81507227445907,25.988292733920094,55.82677954053898,0.6823532386949552,0.5343689159490168
3C2_narma10_operating,200,0.3,linear,0,100.0,0,1.0147244503074777,1.0296657100518127,0.11094512594233541,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line,0,10.0,30,0.3952810654349529,0.15624712069139152,0.043218144171072996,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,esn,0,1e-08,0,0.5003107723192803,0.2503108688987148,0.054701590789943154,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line_ols,0,0.0,30,0.390331493450001,0.1523586747789082,0.04267698160515203,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,linear,1,100.0,0,1.0009270988379626,1.0018550571881806,0.10795802733625796,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line,1,1e-10,30,0.3811273121985076,0.14525802810365868,0.04110764194184534,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,esn,1,1e-10,0,0.5109635556600047,0.26108375521271476,0.05511152368021208,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,esn,2,1e-08,0,0.4972192988466199,0.24722703114552433,0.051926504155775835,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,esn,3,1e-08,0,0.4770089942489128,0.22753758059435933,0.05204028186534416,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,esn,4,1e-08,0,0.5009690441176459,0.2509699831641478,0.05463784314563292,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.3,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,19.475088203574824,63.816865602126995,12.872701843832832,50.94416375829417,0.7982868365223537,0.6788841248489916
3C2_narma10_operating,200,0.6,linear,0,100.0,0,1.0147244503074777,1.0296657100518127,0.11094512594233541,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line,0,10.0,30,0.3952810654349529,0.15624712069139152,0.043218144171072996,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,esn,0,1e-07,0,0.4103457537378473,0.16838363761068204,0.04486524525407164,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line_ols,0,0.0,30,0.390331493450001,0.1523586747789082,0.04267698160515203,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,linear,1,100.0,0,1.0009270988379626,1.0018550571881806,0.10795802733625796,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line,1,1e-10,30,0.3811273121985076,0.14525802810365868,0.04110764194184534,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,esn,1,1e-08,0,0.4063446352606081,0.16511596260507663,0.04382753278668919,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,esn,2,1e-08,0,0.40513261975764686,0.16413243959169407,0.04230954170983464,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,esn,3,1e-07,0,0.39332570618924195,0.15470511114926588,0.04291068064073583,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,esn,4,1e-08,0,0.4141635514037945,0.17153144731140355,0.045170461975540116,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,0.6,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,20.31114205784447,114.03990254613194,19.266637167564454,94.77326537856749,0.8310535458431261,0.6859085001051426
3C2_narma10_operating,200,1.0,linear,0,100.0,0,1.0147244503074777,1.0296657100518127,0.11094512594233541,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line,0,10.0,30,0.3952810654349529,0.15624712069139152,0.043218144171072996,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,esn,0,1e-06,0,0.1970202476078238,0.0388169779674482,0.021541253073597135,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line_ols,0,0.0,30,0.390331493450001,0.1523586747789082,0.04267698160515203,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,linear,1,100.0,0,1.0009270988379626,1.0018550571881806,0.10795802733625796,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line,1,1e-10,30,0.3811273121985076,0.14525802810365868,0.04110764194184534,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,esn,1,1e-10,0,0.2170823058459539,0.04712472751139627,0.023414070351320718,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line_ols,1,0.0,30,0.38112731219847684,0.14525802810363522,0.04110764194184202,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,linear,2,100.0,0,1.0265367467791666,1.053777692487955,0.10720514020942726,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line,2,1.0,25,0.40679684621539036,0.16548367409078796,0.042483343214069554,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,esn,2,1e-06,0,0.2652817103167163,0.0703743858285622,0.027704378862940294,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line_ols,2,0.0,25,0.409134217899459,0.16739080825620198,0.04272744383676847,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,linear,3,100.0,0,1.0002585655188065,1.0005171978937406,0.10912527502712209,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line,3,1.0,30,0.3844161419734607,0.14777577020975988,0.04193867332289332,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,esn,3,1e-10,0,0.25194367548285357,0.06347561561580943,0.02748631586488871,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line_ols,3,0.0,30,0.38453319346114495,0.14786577687342634,0.04195144329680427,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,linear,4,100.0,0,1.0024336655125003,1.0048732537528273,0.10932973608507367,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line,4,1e-10,30,0.3924103827275435,0.1539859084723772,0.042797967642787725,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,esn,4,1e-05,0,0.19263900634555303,0.037109786765802025,0.021010040312924336,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
3C2_narma10_operating,200,1.0,delay_line_ols,4,0.0,30,0.39241038272753975,0.15398590847237423,0.042797967642787316,27.35861879401583,162.06856611736904,27.266973727687358,134.80159238968167,0.8317565560002499,0.6783293329644948
